Date,SPY,AGG,Lega,Ten,Bund
2017-06-12,214.80810546875,89.90902709960938,471.9396,125.328125,147.95
2017-06-13,215.85853576660156,89.93366241455078,472.0689,125.375,147.78
2017-06-14,215.58489990234375,90.22090148925781,475.2388,125.921875,148.31
2017-06-15,215.17005920410156,90.16343688964844,471.646,125.640625,147.44
2017-06-16,215.21702575683594,90.22090148925781,472.3949,125.75,147.58
2017-06-19,217.0087890625,90.09778594970703,471.3986,125.453125,147.5
2017-06-20,215.5452423095703,90.2372817993164,470.9039,125.75,147.77
2017-06-21,215.4919891357422,90.25370788574219,471.293,125.671875,147.82
2017-06-22,215.39443969726562,90.29471588134766,471.8474,125.671875,147.94
2017-06-23,215.6516571044922,90.31114959716797,472.5923,125.734375,147.92
2017-06-26,215.79354858398438,90.3932113647461,472.796,125.78125,147.99
2017-06-27,214.0551300048828,90.12242126464844,471.9443,125.28125,146.6
2017-06-28,215.970947265625,90.15524291992188,472.7661,125.203125,146.3
2017-06-29,214.07284545898438,89.98290252685547,472.0236,124.8125,145.02
2017-06-30,214.4720001220703,89.8680191040039,471.2553,124.53125,144.72
2017-07-03,214.83567810058594,89.70764923095703,469.5328,124.109375,144.5
2017-07-04,,,469.5076,,144.7
2017-07-05,215.33236694335938,89.75699615478516,469.1902,124.21875,144.78
2017-07-06,213.36328125,89.5843276977539,468.9149,123.984375,143.35
2017-07-07,214.74693298339844,89.55142211914062,467.756,123.84375,143.34
2017-07-10,214.9775848388672,89.592529296875,468.2762,124.078125,143.79
2017-07-11,214.81793212890625,89.6747817993164,468.2045,124.171875,143.54
2017-07-12,216.4322052001953,89.94613647460938,470.4729,124.515625,144.27
2017-07-13,216.79588317871094,89.84745025634766,470.04,124.40625,144.0
2017-07-14,217.80699157714844,89.93790435791016,471.8371,124.671875,143.99
2017-07-17,217.78048706054688,89.9790267944336,472.4878,124.75,144.13
2017-07-18,217.89573669433594,90.1845932006836,475.3047,125.109375,144.46
2017-07-19,219.07540893554688,90.20924377441406,475.0504,125.046875,144.77
2017-07-20,219.17300415039062,90.23395538330078,476.2512,125.0625,144.78
2017-07-21,218.97784423828125,90.39020538330078,477.7639,125.3125,145.33
2017-07-24,218.92465209960938,90.3079605102539,477.6552,125.15625,145.39
2017-07-25,219.45680236816406,89.98724365234375,476.0251,124.578125,144.45
2017-07-26,219.4656524658203,90.15992736816406,475.9422,125.015625,144.63
2017-07-27,219.26171875,90.02836608886719,476.783,124.828125,145.08
2017-07-28,219.00445556640625,90.20924377441406,478.3136,124.953125,144.83
2017-07-31,218.8802947998047,90.16815948486328,479.1785,124.890625,144.8
2017-08-01,219.3681182861328,90.4154052734375,480.7408,125.234375,145.65
2017-08-02,219.47454833984375,90.34944152832031,480.878,125.109375,145.71
2017-08-03,219.04881286621094,90.53076171875,481.9366,125.359375,146.15
2017-08-04,219.44793701171875,90.38243865966797,479.121,125.078125,145.98
2017-08-07,219.85598754882812,90.37416076660156,479.8282,125.171875,146.15
2017-08-08,219.3148651123047,90.2917709350586,478.6701,125.015625,145.98
2017-08-09,219.3060302734375,90.37416076660156,480.0857,125.34375,146.75
2017-08-10,216.21047973632812,90.46481323242188,480.9676,125.5625,146.96
2017-08-11,216.52978515625,90.53899383544922,481.8518,125.8125,147.39
2017-08-14,218.67628479003906,90.49779510498047,481.3625,125.546875,147.05
2017-08-15,218.649658203125,90.3659439086914,478.8272,125.15625,146.7
2017-08-16,219.03106689453125,90.53076171875,479.0089,125.515625,146.6
2017-08-17,215.61614990234375,90.6625747680664,480.5666,125.71875,146.8
2017-08-18,215.27914428710938,90.60493469238281,481.7055,125.75,147.21
2017-08-21,215.44766235351562,90.67085266113281,482.9284,125.84375,147.29
2017-08-22,217.70059204101562,90.5884017944336,481.292,125.5625,147.29
2017-08-23,216.9200439453125,90.79444122314453,482.6578,125.921875,147.7
2017-08-24,216.4145050048828,90.6790542602539,482.2187,125.6875,147.6
2017-08-25,216.9200439453125,90.74497985839844,483.545,125.875,147.62
2017-08-28,216.928955078125,90.7779769897461,483.8018,126.0,147.81
2017-08-29,217.17724609375,90.90979766845703,486.5625,126.1875,148.28
2017-08-30,218.20616149902344,90.89337158203125,483.7137,126.078125,147.99
2017-08-31,219.5189666748047,91.01690673828125,483.9256,126.25,147.93
2017-09-01,219.82937622070312,90.81047821044922,483.5568,125.9375,147.71
2017-09-04,,,484.4369,,147.88
2017-09-05,218.25054931640625,91.1821060180664,486.6727,126.6875,148.36
2017-09-06,218.99559020996094,91.08301544189453,486.5538,126.359375,148.29
2017-09-07,218.96897888183594,91.30602264404297,488.7231,126.78125,148.9
2017-09-08,218.7117462158203,91.19859313964844,489.2351,126.765625,148.68
2017-09-11,221.0445098876953,90.95092010498047,487.1727,126.265625,148.49
2017-09-12,221.78956604003906,90.81876373291016,485.0551,125.90625,147.59
2017-09-13,221.8960418701172,90.72795104980469,483.7333,125.71875,147.44
2017-09-14,221.8250732421875,90.77745819091797,483.0991,125.671875,147.28
2017-09-15,222.12367248535156,90.7609634399414,484.0585,125.578125,146.91
2017-09-18,222.59608459472656,90.71967315673828,483.1876,125.34375,146.66
2017-09-19,222.81898498535156,90.6701431274414,483.3446,125.25,146.81
2017-09-20,222.899169921875,90.59577178955078,483.621,124.890625,147.04
2017-09-21,222.3019256591797,90.57929992675781,481.6082,124.890625,146.86
2017-09-22,222.34652709960938,90.64534759521484,482.7848,125.0,146.84
2017-09-25,221.8919219970703,90.86003112792969,482.5304,125.328125,147.65
2017-09-26,222.02565002441406,90.8270263671875,480.5813,125.265625,147.43
2017-09-27,222.89027404785156,90.562744140625,478.4765,124.703125,146.74
2017-09-28,223.1576690673828,90.57106018066406,478.8218,124.8125,146.52
2017-09-29,223.9420623779297,90.4967041015625,479.5665,124.578125,146.73
2017-10-02,224.91371154785156,90.5521469116211,478.2394,124.515625,146.94
2017-10-03,225.39501953125,90.62660217285156,478.2844,124.59375,146.84
2017-10-04,225.6624755859375,90.6017837524414,478.6356,124.59375,147.04
2017-10-05,226.99951171875,90.56041717529297,477.6643,124.421875,146.94
2017-10-06,226.7410430908203,90.42807006835938,477.1737,124.296875,146.88
2017-10-09,226.36666870117188,90.5521469116211,477.6662,124.359375,147.16
2017-10-10,226.96388244628906,90.56041717529297,479.6054,124.53125,147.2
2017-10-11,227.3204345703125,90.57693481445312,479.617,124.5,146.98
2017-10-12,226.98165893554688,90.6845474243164,480.067,124.65625,147.17
2017-10-13,227.25804138183594,90.9079818725586,481.4125,124.96875,147.74
2017-10-16,227.56114196777344,90.81692504882812,481.091,124.6875,148.18
2017-10-17,227.72157287597656,90.78382110595703,480.1354,124.703125,148.34
2017-10-18,227.9443817138672,90.64317321777344,479.3782,124.40625,147.9
2017-10-19,228.0067901611328,90.70935821533203,480.9336,124.53125,148.0
2017-10-20,229.18345642089844,90.44456481933594,478.2015,124.09375,147.16
2017-10-23,228.29205322265625,90.54386138916016,477.9781,124.1875,147.4
2017-10-24,228.6931610107422,90.35359191894531,477.148,124.0,146.83
2017-10-25,227.56114196777344,90.29562377929688,477.4239,123.71875,146.76
2017-10-26,227.855224609375,90.19629669189453,476.0441,123.640625,147.33
2017-10-27,229.71826171875,90.39493560791016,475.3124,123.859375,148.1
2017-10-30,228.862548828125,90.64317321777344,477.5862,124.28125,148.43
2017-10-31,229.21905517578125,90.58523559570312,477.752,124.203125,148.47
2017-11-01,229.52218627929688,90.62504577636719,477.1207,124.171875,148.35
2017-11-02,229.61134338378906,90.6748046875,478.204,124.40625,148.41
2017-11-03,230.3778533935547,90.7577133178711,477.3245,124.421875,148.46
2017-11-06,230.7344207763672,90.84062957763672,477.8821,124.625,148.86
2017-11-07,230.5740203857422,90.86550903320312,478.1868,124.6875,149.0
2017-11-08,230.96615600585938,90.80748748779297,478.427,124.515625,149.12
2017-11-09,230.1283416748047,90.74113464355469,478.0005,124.453125,148.3
2017-11-10,230.05697631835938,90.37630462646484,477.6617,123.96875,147.91
2017-11-13,230.27090454101562,90.37630462646484,477.1835,123.890625,147.8
2017-11-14,229.73609924316406,90.46748352050781,478.4154,124.0,148.11
2017-11-15,228.58621215820312,90.6416244506836,479.8691,124.3125,148.36
2017-11-16,230.52938842773438,90.54216003417969,479.6962,124.125,148.42
2017-11-17,229.85194396972656,90.6416244506836,480.3809,124.171875,148.58
2017-11-20,230.24415588378906,90.59188079833984,480.1205,123.953125,148.68
2017-11-21,231.75054931640625,90.68306732177734,480.3637,123.953125,148.8
2017-11-22,231.5456085205078,90.84062957763672,482.4124,124.375,148.7
2017-11-23,,,483.4522,,148.78
2017-11-24,232.08041381835938,90.82404327392578,484.1248,124.234375,148.58
2017-11-27,231.96458435058594,90.82404327392578,484.4231,124.390625,148.83
2017-11-28,234.3178253173828,90.82404327392578,483.3671,124.234375,148.89
2017-11-29,234.1751251220703,90.60018157958984,482.2822,123.984375,148.2
2017-11-30,236.22535705566406,90.45088958740234,483.0576,123.578125,148.44
2017-12-01,235.73507690429688,90.70934295654297,483.1435,123.953125,149.58
2017-12-04,235.44985961914062,90.70104217529297,482.5219,123.78125,149.0
2017-12-05,234.60299682617188,90.79244232177734,482.6474,123.875,149.19
2017-12-06,234.6475372314453,90.88387298583984,482.8203,124.125,149.55
2017-12-07,235.38748168945312,90.76753234863281,481.9914,123.8125,149.68
2017-12-08,236.67105102539062,90.73430633544922,480.852,123.796875,149.51
2017-12-11,237.38412475585938,90.70104217529297,481.6414,123.796875,149.67
2017-12-12,237.80313110351562,90.65947723388672,480.3093,123.65625,149.3
2017-12-13,237.77635192871094,90.91708374023438,481.8168,124.140625,149.3
2017-12-14,236.8047637939453,90.9420166015625,482.7336,124.09375,149.26
2017-12-15,238.77670288085938,90.96695709228516,482.5277,123.953125,149.5
2017-12-18,240.29080200195312,90.8506088256836,483.1712,123.765625,149.43
2017-12-19,239.36810302734375,90.58466339111328,481.0877,123.21875,148.41
2017-12-20,239.2425994873047,90.37694549560547,480.8781,122.984375,147.77
2017-12-21,239.73532104492188,90.45673370361328,480.6802,123.046875,147.74
2017-12-22,239.6726531982422,90.4983139038086,480.5906,123.0,147.8
2017-12-25,,,480.6388,,
2017-12-26,239.38597106933594,90.57313537597656,481.0666,123.15625,
2017-12-27,239.50245666503906,90.85575103759766,482.7924,123.515625,148.32
2017-12-28,239.9951629638672,90.78923797607422,483.3046,123.375,147.82
2017-12-29,239.09024047851562,90.88069152832031,484.7313,123.578125,147.71
2018-01-02,240.80149841308594,90.74766540527344,484.5562,123.21875,147.31
2018-01-03,242.32461547851562,90.7560043334961,484.6262,123.3125,147.61
2018-01-04,243.3459930419922,90.69783782958984,485.0252,123.203125,147.62
2018-01-05,244.96768188476562,90.63961791992188,484.2558,123.046875,147.62
2018-01-08,245.41567993164062,90.61463928222656,483.9385,123.015625,147.83
2018-01-09,245.9710693359375,90.36531829833984,482.4828,122.578125,147.33
2018-01-10,245.5947723388672,90.36531829833984,483.5477,122.53125,147.1
2018-01-11,247.3866729736328,90.4068832397461,484.2147,122.65625,146.34
2018-01-12,248.99935913085938,90.39024353027344,485.8057,122.46875,146.41
2018-01-15,,,488.1343,,146.37
2018-01-16,248.14828491210938,90.41519927978516,487.9661,122.515625,146.8
2018-01-17,250.5135955810547,90.3154525756836,487.7791,122.1875,146.85
2018-01-18,250.09243774414062,90.11595153808594,487.1504,121.984375,146.61
2018-01-19,251.2302703857422,89.92475891113281,486.921,121.8125,146.69
2018-01-22,253.27297973632812,89.89149475097656,487.2227,121.625,146.77
2018-01-23,253.81060791015625,90.10763549804688,488.6689,121.953125,146.83
2018-01-24,253.7121124267578,90.01620483398438,490.4864,121.734375,146.43
2018-01-25,253.81948852539062,90.24894714355469,492.866,121.96875,146.08
2018-01-26,256.7581787109375,90.08267974853516,491.3893,121.59375,145.82
2018-01-29,255.0558319091797,89.92475891113281,489.2632,121.34375,144.74
2018-01-30,252.43975830078125,89.78343963623047,489.6726,121.171875,144.94
2018-01-31,252.56520080566406,89.85826110839844,490.5078,121.109375,144.85
2018-02-01,252.27847290039062,89.57667541503906,489.757,120.75,144.63
2018-02-02,246.7864227294922,89.31004333496094,486.9252,120.265625,143.9
2018-02-05,236.46517944335938,89.66830444335938,487.2256,120.796875,144.12
2018-02-06,241.12405395507812,89.4100341796875,487.2055,121.015625,144.89
2018-02-07,239.81597900390625,89.21009063720703,485.7454,120.53125,144.26
2018-02-08,230.8207550048828,89.06012725830078,484.6396,120.421875,143.77
2018-02-09,234.2880859375,88.94347381591797,484.7485,120.703125,144.07
2018-02-12,237.72850036621094,88.968505859375,485.0043,120.421875,144.0
2018-02-13,238.3197784423828,88.99348449707031,486.7431,120.53125,144.14
2018-02-14,241.53622436523438,88.69358825683594,487.2347,119.859375,144.01
2018-02-15,244.61825561523438,88.80184173583984,488.9776,119.984375,143.91
2018-02-16,244.68988037109375,88.976806640625,489.6281,120.109375,144.64
2018-02-19,,,488.3508,,144.3
2018-02-20,243.15785217285156,88.88517761230469,487.0179,120.015625,144.42
2018-02-21,241.9482879638672,88.60192108154297,485.8814,119.734375,144.54
2018-02-22,242.2619171142578,88.6102523803711,486.5568,119.953125,144.79
2018-02-23,246.1234588623047,88.83521270751953,487.5038,120.265625,145.51
2018-02-26,248.9814453125,88.9018783569336,487.4655,120.359375,145.59
2018-02-27,245.8725128173828,88.710205078125,485.6445,119.921875,145.23
2018-02-28,243.38189697265625,88.95182037353516,486.1554,120.1875,145.47
2018-03-01,239.84291076660156,89.03115844726562,486.3173,120.75,145.73
2018-03-02,241.07928466796875,88.88923645019531,488.331,120.328125,145.79
2018-03-05,243.86563110351562,88.839111328125,488.1695,120.171875,145.89
2018-03-06,244.4838104248047,88.85580444335938,488.8361,120.171875,145.27
2018-03-07,244.39422607421875,88.839111328125,488.9784,120.171875,145.51
2018-03-08,245.57693481445312,88.98104095458984,488.4201,120.3125,145.91
2018-03-09,249.85057067871094,88.81404876708984,487.3794,120.171875,145.68
2018-03-12,249.5369415283203,88.86414337158203,488.2593,120.34375,145.97
2018-03-13,247.92425537109375,88.98104095458984,489.4608,120.46875,146.17
2018-03-14,246.65208435058594,89.13131713867188,490.0053,120.6875,146.64
2018-03-15,246.38319396972656,89.1396713256836,489.5393,120.640625,146.84
2018-03-16,246.65045166015625,89.0895767211914,488.805,120.484375,146.89
2018-03-19,243.31304931640625,88.99774932861328,489.8298,120.53125,146.93
2018-03-20,243.72695922851562,88.85580444335938,488.2325,120.234375,146.76
2018-03-21,243.25918579101562,88.84746551513672,487.9799,120.09375,146.58
2018-03-22,237.17840576171875,89.01447296142578,490.7492,120.65625,147.66
2018-03-23,232.12301635742188,89.01447296142578,491.7777,120.75,147.57
2018-03-26,238.47366333007812,88.98104095458984,492.5075,120.609375,147.63
2018-03-27,234.4168243408203,89.23992156982422,492.2391,121.046875,147.93
2018-03-28,233.7241973876953,89.28996276855469,491.5671,121.046875,148.01
2018-03-29,236.71063232421875,89.548828125,491.3567,121.28125,148.13
2018-03-30,,,491.33,,
2018-04-02,231.6012725830078,89.45930480957031,491.7352,121.40625,
2018-04-03,234.5697479248047,89.35885620117188,490.688,120.984375,148.0
2018-04-04,237.07943725585938,89.39232635498047,491.0568,120.96875,148.17
2018-04-05,238.95042419433594,89.26679229736328,488.6648,120.703125,147.81
2018-04-06,233.625244140625,89.46761322021484,490.1544,121.15625,148.2
2018-04-09,234.77664184570312,89.54297637939453,490.8767,121.046875,148.0
2018-04-10,238.5096893310547,89.47601318359375,491.1384,120.90625,147.75
2018-04-11,237.25933837890625,89.55131530761719,492.4578,120.984375,148.2
2018-04-12,239.21133422851562,89.35050964355469,490.5831,120.609375,147.99
2018-04-13,238.5096893310547,89.37556457519531,490.6302,120.625,148.04
2018-04-16,240.47064208984375,89.39232635498047,491.312,120.609375,147.85
2018-04-17,243.04330444335938,89.41741943359375,491.5766,120.703125,148.04
2018-04-18,243.2232666015625,89.16637420654297,491.1374,120.28125,147.75
2018-04-19,241.87391662597656,88.94879913330078,489.6231,119.96875,146.87
2018-04-20,239.822998046875,88.70608520507812,487.1324,119.6875,146.83
2018-04-23,239.78700256347656,88.66429138183594,485.0536,119.46875,146.5
2018-04-24,236.5576934814453,88.547119140625,484.2531,119.46875,146.46
2018-04-25,237.14236450195312,88.429931640625,482.9298,119.21875,146.42
2018-04-26,239.5531005859375,88.5805892944336,482.9567,119.453125,147.01
2018-04-27,239.7779998779297,88.68939208984375,483.6274,119.640625,147.36
2018-04-30,237.93397521972656,88.70608520507812,483.4603,119.765625,147.44
2018-05-01,238.35675048828125,88.630615234375,481.3556,119.515625,
2018-05-02,236.7555694580078,88.630615234375,480.5777,119.65625,147.29
2018-05-03,236.23385620117188,88.73128509521484,481.6919,119.828125,147.96
2018-05-04,239.29222106933594,88.78999328613281,481.2526,119.84375,147.78
2018-05-07,240.10183715820312,88.74800872802734,481.1617,119.828125,148.01
2018-05-08,240.10183715820312,88.64740753173828,479.5899,119.65625,147.55
2018-05-09,242.42263793945312,88.54674530029297,479.0849,119.40625,147.55
2018-05-10,244.6894073486328,88.74800872802734,479.8789,119.53125,147.77
2018-05-11,245.43603515625,88.78999328613281,481.117,119.546875,147.55
2018-05-14,245.55296325683594,88.70611572265625,480.8114,119.390625,146.84
2018-05-15,243.86184692382812,88.31189727783203,477.2541,118.75,146.46
2018-05-16,244.88734436035156,88.21125793457031,476.2707,118.6875,146.88
2018-05-17,244.6804656982422,88.09381866455078,475.4707,118.65625,146.57
2018-05-18,244.0687713623047,88.32029724121094,475.8816,118.984375,147.37
2018-05-21,245.90377807617188,88.32865905761719,475.1567,118.984375,147.94
2018-05-22,245.22018432617188,88.32865905761719,475.7028,119.015625,147.6
2018-05-23,245.89476013183594,88.57191467285156,476.4672,119.53125,148.46
2018-05-24,245.3910675048828,88.81513977050781,478.1864,119.640625,148.92
2018-05-25,244.806396484375,89.008056640625,477.8386,120.0,149.72
2018-05-28,,,477.8124,,150.63
2018-05-29,241.99082946777344,89.5951919555664,478.5862,121.375,151.5
2018-05-30,245.22018432617188,89.36873626708984,478.3621,120.75,150.72
2018-05-31,243.71795654296875,89.29324340820312,479.7931,120.875,150.84
2018-06-01,246.11073303222656,89.1830825805664,478.1469,120.28125,150.15
2018-06-04,247.28005981445312,88.97294616699219,478.2796,119.9375,149.57
2018-06-05,247.46002197265625,89.0401840209961,477.8668,120.140625,150.21
2018-06-06,249.52880859375,88.83842468261719,477.5317,119.71875,148.92
2018-06-07,249.50189208984375,89.03178405761719,478.1124,120.03125,148.4
2018-06-08,250.23953247070312,88.90564727783203,477.84,120.03125,149.16
2018-06-11,250.57237243652344,88.81315612792969,477.769,119.875,148.5
2018-06-12,250.8961944580078,88.83842468261719,477.319,119.84375,148.61
2018-06-13,250.09561157226562,88.75434112548828,477.1897,119.625,148.83
2018-06-14,250.72520446777344,88.98130798339844,476.7544,119.875,149.47
2018-06-15,250.4053955078125,89.01497650146484,476.4224,120.03125,149.92
2018-06-18,249.890380859375,89.03178405761719,476.2669,120.03125,149.91
2018-06-19,248.93260192871094,89.12425994873047,476.4247,120.28125,150.29
2018-06-20,249.3572998046875,88.95609283447266,476.0342,120.046875,150.27
2018-06-21,247.79409790039062,88.98130798339844,476.5508,120.296875,150.91
2018-06-22,248.24583435058594,89.06539916992188,476.9355,120.265625,150.86
2018-06-25,244.8665313720703,89.01497650146484,477.6958,120.46875,150.99
2018-06-26,245.40870666503906,89.15787506103516,477.0641,120.4375,150.85
2018-06-27,243.37570190429688,89.31764221191406,476.6022,120.828125,151.06
2018-06-28,244.7671661376953,89.3092041015625,476.1314,120.625,151.22
2018-06-29,245.11953735351562,89.38485717773438,477.6598,120.625,151.31
2018-07-02,245.64353942871094,89.29975891113281,476.6358,120.515625,151.39
2018-07-03,244.77626037597656,89.48513793945312,477.8838,120.75,151.48
2018-07-04,,,477.9358,,151.31
2018-07-05,246.7730255126953,89.56939697265625,478.7874,120.6875,151.46
2018-07-06,248.86032104492188,89.66204833984375,479.9466,120.78125,151.58
2018-07-09,251.1011199951172,89.57777404785156,479.6585,120.5625,151.37
2018-07-10,252.00469970703125,89.51042938232422,478.6614,120.453125,151.14
2018-07-11,250.1614227294922,89.54415130615234,478.832,120.6875,151.29
2018-07-12,252.4293975830078,89.65365600585938,477.609,120.59375,151.53
2018-07-13,252.62820434570312,89.73788452148438,477.8768,120.796875,151.74
2018-07-16,252.4022674560547,89.63681030273438,477.9756,120.609375,151.23
2018-07-17,253.4232940673828,89.6030502319336,477.5105,120.5625,151.61
2018-07-18,253.9563751220703,89.57777404785156,476.7224,120.5,151.71
2018-07-19,252.99871826171875,89.71260833740234,476.5427,120.734375,151.84
2018-07-20,252.70947265625,89.5356674194336,477.8044,120.421875,151.29
2018-07-23,253.17941284179688,89.22395324707031,476.6843,119.921875,150.86
2018-07-24,254.45330810546875,89.35032653808594,477.3211,120.0,151.04
2018-07-25,256.6219787597656,89.3587417602539,477.5149,120.09375,151.13
2018-07-26,256.01654052734375,89.30818939208984,476.8212,119.78125,150.94
2018-07-27,254.28173828125,89.37557983398438,476.852,119.875,150.83
2018-07-30,252.95347595214844,89.28291320800781,476.972,119.8125,150.19
2018-07-31,254.20037841796875,89.3587417602539,476.8624,119.859375,150.34
2018-08-01,253.77561950683594,89.2667007446289,475.2855,119.609375,149.67
2018-08-02,255.158203125,89.30047607421875,474.7979,119.765625,150.02
2018-08-03,256.25146484375,89.49474334716797,475.5552,120.046875,150.81
2018-08-06,257.1911315917969,89.55384063720703,475.354,120.171875,151.11
2018-08-07,258.0404968261719,89.3934097290039,475.4412,119.90625,150.77
2018-08-08,257.93206787109375,89.3934097290039,475.6205,119.9375,150.87
2018-08-09,257.57965087890625,89.52009582519531,475.7249,120.15625,151.26
2018-08-10,255.8539581298828,89.71432495117188,475.0492,120.8125,152.1
2018-08-13,254.89613342285156,89.76497650146484,474.2843,120.6875,152.12
2018-08-14,256.52252197265625,89.6805191040039,473.5753,120.546875,151.97
2018-08-15,254.6069793701172,89.80718994140625,473.4372,120.875,152.47
2018-08-16,256.66705322265625,89.85787200927734,474.1372,120.703125,152.25
2018-08-17,257.5706787109375,89.90855407714844,474.7163,120.6875,152.43
2018-08-20,258.1218566894531,90.08589172363281,475.8826,121.0625,152.49
2018-08-21,258.72723388671875,90.00991821289062,476.8428,120.890625,152.0
2018-08-22,258.57366943359375,90.08589172363281,477.8228,121.0625,151.76
2018-08-23,258.2303161621094,90.03520965576172,476.7504,121.03125,151.82
2018-08-24,259.7843933105469,90.1365737915039,477.3262,120.953125,151.85
2018-08-27,261.83551025390625,90.01834106445312,477.4566,120.78125,151.4
2018-08-28,261.9620666503906,89.84945678710938,477.6735,120.53125,151.28
2018-08-29,263.37158203125,89.83252716064453,476.9748,120.53125,150.94
2018-08-30,262.30535888671875,89.87479400634766,477.1919,120.703125,151.74
2018-08-31,262.31439208984375,89.86632537841797,477.3626,120.828125,152.03
2018-09-03,,,476.9733,,151.96
2018-09-04,261.8626403808594,89.76643371582031,475.0545,120.484375,151.6
2018-09-05,261.15789794921875,89.72412109375,475.6934,120.515625,151.17
2018-09-06,260.371826171875,89.87646484375,476.9066,120.734375,151.68
2018-09-07,259.86572265625,89.55487060546875,475.3188,120.203125,151.2
2018-09-10,260.3175354003906,89.63948059082031,475.7536,120.21875,150.94
2018-09-11,261.1759033203125,89.48713684082031,474.6688,119.890625,150.55
2018-09-12,261.23919677734375,89.54643249511719,475.8339,120.0,150.88
2018-09-13,262.7842102050781,89.6056137084961,476.1824,119.984375,150.71
2018-09-14,262.8294372558594,89.43634796142578,475.4138,119.734375,150.42
2018-09-17,261.43792724609375,89.43634796142578,475.9376,119.6875,150.27
2018-09-18,262.8565673828125,89.24170684814453,475.1969,119.359375,149.99
2018-09-19,263.13671875,89.07240295410156,474.3057,119.125,149.87
2018-09-20,265.2690124511719,89.19091033935547,475.5828,119.15625,149.99
2018-09-21,265.0266418457031,89.25862884521484,475.7063,119.234375,150.25
2018-09-24,264.1462707519531,89.17398834228516,475.506,119.1875,149.57
2018-09-25,263.9012145996094,89.13163757324219,474.7219,119.015625,149.12
2018-09-26,263.11163330078125,89.34326171875,474.986,119.296875,149.29
2018-09-27,263.8467102050781,89.40249633789062,474.085,119.3125,149.31
2018-09-28,263.8740539550781,89.30940246582031,473.2476,119.34375,150.04
2018-10-01,264.790771484375,89.28562927246094,472.2264,119.234375,150.02
2018-10-02,264.6364440917969,89.38745880126953,472.3338,119.375,150.77
2018-10-03,264.7817077636719,88.96326446533203,470.5799,118.6875,150.18
2018-10-04,262.71221923828125,88.70872497558594,469.2029,118.421875,149.29
2018-10-05,261.2417907714844,88.51358795166016,468.3003,118.234375,148.86
2018-10-08,261.2417907714844,88.47967529296875,468.2465,118.265625,149.2
2018-10-09,260.86053466796875,88.6069107055664,468.4447,118.375,149.34
2018-10-10,252.60096740722656,88.58148193359375,469.2764,118.3125,149.13
2018-10-11,247.0369873046875,88.84447479248047,470.9419,118.953125,149.6
2018-10-12,250.46791076660156,88.86994934082031,471.0905,118.90625,149.78
2018-10-15,249.0609588623047,88.81053161621094,471.5109,118.71875,149.84
2018-10-16,254.5069122314453,88.86140441894531,471.692,118.78125,149.97
2018-10-17,254.5523223876953,88.68328094482422,471.0466,118.609375,150.41
2018-10-18,250.8763427734375,88.62389373779297,469.9348,118.703125,150.77
2018-10-19,250.74024963378906,88.54752349853516,469.5249,118.515625,150.65
2018-10-22,249.61471557617188,88.53054809570312,469.0925,118.5625,150.59
2018-10-23,248.3439483642578,88.64088439941406,469.8927,118.828125,151.04
2018-10-24,240.8195037841797,88.86994934082031,469.499,119.1875,151.43
2018-10-25,245.139892578125,88.79353332519531,469.2303,119.09375,151.41
2018-10-26,240.82861328125,88.99718475341797,470.8234,119.59375,152.12
2018-10-29,239.4943389892578,88.90386962890625,470.1202,119.515625,151.6
2018-10-30,243.04327392578125,88.776611328125,468.969,119.34375,151.69
2018-10-31,245.63917541503906,88.73419189453125,467.9611,119.0,151.51
2018-11-01,248.25320434570312,88.95845794677734,469.3286,119.140625,151.23
2018-11-02,246.78277587890625,88.694091796875,468.1315,118.609375,150.88
2018-11-05,248.14427185058594,88.75379180908203,468.6788,118.703125,150.99
2018-11-06,249.7145538330078,88.7623291015625,468.6349,118.5625,150.95
2018-11-07,255.0607147216797,88.8390884399414,469.6197,118.546875,150.75
2018-11-08,254.59771728515625,88.67705535888672,468.4102,118.34375,150.62
2018-11-09,252.11083984375,88.78789520263672,467.9583,118.6875,151.28
2018-11-12,247.40011596679688,88.9328384399414,466.586,118.953125,151.54
2018-11-13,246.9371795654297,88.96696472167969,467.1278,119.078125,151.33
2018-11-14,245.24893188476562,88.97543334960938,467.5994,119.3125,151.39
2018-11-15,247.8084259033203,89.0863037109375,468.0497,119.375,152.06
2018-11-16,248.45285034179688,89.2312240600586,469.8268,119.71875,151.9
2018-11-19,244.25045776367188,89.22271728515625,470.7523,119.859375,151.85
2018-11-20,239.73033142089844,89.1885986328125,469.899,119.90625,152.14
2018-11-21,240.5471954345703,89.24829864501953,469.4248,119.796875,151.83
2018-11-22,,,469.8444,,151.88
2018-11-23,238.94061279296875,89.22271728515625,469.5319,119.84375,152.35
2018-11-26,242.7982177734375,89.20565032958984,468.9307,119.703125,151.99
2018-11-27,243.6150665283203,89.2312240600586,468.1805,119.8125,152.27
2018-11-28,249.22433471679688,89.40176391601562,467.8359,119.953125,152.15
2018-11-29,248.67982482910156,89.4443588256836,470.2915,119.984375,152.66
2018-11-30,250.19557189941406,89.41880798339844,469.4245,120.109375,152.79
2018-12-03,253.50852966308594,89.56492614746094,470.5271,120.25,152.75
2018-12-04,245.29420471191406,89.80425262451172,472.1748,120.671875,153.33
2018-12-05,,,471.7748,120.671875,153.22
2018-12-06,244.9220733642578,90.02642059326172,473.339,121.0625,153.92
